node_id,title,community_id,community_label,degree,color
10963,"Chrome extension not connecting on macOS arm64 (Chrome 146, Claude Code v2.1.91)",10,Chrome_Connection_Issues,3,#E67E22
10966,"[BUG]  Claude Desktop fails to launch on macOS Tahoe 26.x — ""Failed to get 'logs' path"" + Workaround/Fix Included",20,Crash Launch Failure Hang Freeze Error,4,#607D8B
10981,[BUG] Claude Code won't update CLAUDE.md file via /memory command,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
10997,[BUG] API Error: Rate limit reached on Pro plan with no recent usage,24,RateLimitIssuesProSubscription,5,#4CAF50
11033,[Bug] Excessive token usage for simple tasks.,19,TokenUsageIssues BillingIssues TimeoutIs,1,#F1C40F
11050,Claude in Chrome browser extension fails to connect despite all prerequisites being met,10,Chrome_Connection_Issues,29,#E67E22
11065,Chrome extension service worker fails to initialize native host connection (mcpConnected stays false),10,Chrome_Connection_Issues,2,#E67E22
11076,[Bug] Claude makes premature assumptions and executes actions without sufficient confirmation,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
11079,[Bug] Excessive token consumption with Opus 4.6 1M context window since March 23,3,Opus_46_Issues Context_Limit Token,11,#9B59B6
11187,[BUG] https://github.com/claude-code-best/claude-code,17,"1 Bug Report Details
2 Feature Request D",8,#795548
11191,[BUG] Claude Code not respecting Plan Mode,23,Bug Freeze NotWorking IgnoringInstructio,11,#E74C3C
11192,[BUG] Session usage limits,19,TokenUsageIssues BillingIssues TimeoutIs,7,#F1C40F
11200,[Bug] Excessive token consumption during minimal operations,19,TokenUsageIssues BillingIssues TimeoutIs,17,#F1C40F
11202,[Bug] Claude Code process hangs and becomes unresponsive requiring terminal restart,23,Bug Freeze NotWorking IgnoringInstructio,17,#E74C3C
11221,"[Bug] Prompt caching not persisting across server reconnections, causing duplicate token usage",14,ExcessiveTokenConsumption PromptCacheIss,1,#2196F3
11222,[BUG] Claude Desktop Code tab silently fails on macOS 14.4 arm64 - bundled binary exits code 1,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11256,[Bug] Excessive token consumption even on short outputs,19,TokenUsageIssues BillingIssues TimeoutIs,2,#F1C40F
11259,Claude ignores CLAUDE.md and memory files — generates responses before reading stored instructions,23,Bug Freeze NotWorking IgnoringInstructio,8,#E74C3C
11264,"I cannot generate a GitHub issue title from this submission as it is not a bug report or feature request. This appears to be positive feedback or a testimonial rather than a technical issue that needs to be addressed.

If you're experiencing a specific pro",17,"1 Bug Report Details
2 Feature Request D",5,#795548
11301,Claude Code tab completely unresponsive — no model output on any prompt,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11316,[BUG] Silent model downgrade from Opus to Sonnet at 200k tokens in Plan mode - no user notification,6,Model_Issues Token_Consumption Downgrade,3,#FF9800
11329,[Bug] Rate limit error persists after plan upgrade to $200,11,rate_limit_issues usage_limits max_plan_,1,#FF5252
11335,[BUG]Memory leak: Claude Code consumes excessive RAM --Memory leak: Claude Code consumes excessive RAM,12,memory_leak kernel_allocation api_error ,12,#2ECC71
11401,[BUG] Claude sometimes claims a bug is fixed even when code changes and environment evidence are inconsistent.,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11415,Claude in Chrome MCP: browser extension not connected despite working native host and socket,10,Chrome_Connection_Issues,29,#E67E22
11450,[BUG] RATE LIMIT SUUUUUUUCKKSSSS,13,BUG_USAGE_LIMITS,2,#F06292
11496,"Max plan: opus[1m] not available, Default shows Sonnet instead of Opus",6,Model_Issues Token_Consumption Downgrade,3,#FF9800
11504,[Bug] Unexpected rapid token consumption exceeding previous usage patterns,19,TokenUsageIssues BillingIssues TimeoutIs,21,#F1C40F
11525,[Bug] Claude hangs without token usage during extended thinking phases,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11553,"I appreciate you reaching out, but I'm not able to process this as a legitimate bug report for Claude Code.

This message contains personal commentary and allegations rather than a technical issue with the software. If you have a genuine technical bug or f",17,"1 Bug Report Details
2 Feature Request D",2,#795548
11577,[Bug] Claude Code completes too much context in single response,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11585,[BUG] Claude Code sometimes does not continue. Need a ping message (status|continue),23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
11596,"Chrome extension always connects to Desktop native host, ignoring Claude Code native host on Windows",10,Chrome_Connection_Issues,7,#E67E22
11623,Claude in Chrome: MCP tools return 'not connected' despite extension being installed and native host working,10,Chrome_Connection_Issues,19,#E67E22
11625,[BUG] Optimize API token usage to reduce data consumption,19,TokenUsageIssues BillingIssues TimeoutIs,12,#F1C40F
11653,Bug: Rate limit triggered despite 0% usage in /usage,2,AnthropicAPI_RateLimitError,2,#1ABC9C
11662,"I appreciate the enthusiasm, but this appears to be positive feedback rather than a bug report or feature request that needs a GitHub issue title. 

If you'd like to report an actual issue or suggest a feature for Claude Code, please provide details about:",17,"1 Bug Report Details
2 Feature Request D",6,#795548
11667,Claude Code ignores its own memory files when executing commands,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
11673,[Bug] Degraded Claude Code reasoning and execution quality within sessions,12,memory_leak kernel_allocation api_error ,2,#2ECC71
11683,Feature Request: Remote session management for Claude Code,0,BUG Feature Request Remote Access Multi-,4,#E67E22
11700,[Bug] Claude Code hangs and exhibits unexpected behavior on every session,23,Bug Freeze NotWorking IgnoringInstructio,34,#E74C3C
11719,[BUG] Claude not compacting,16,BUG_Claude INTERRUPTED_MESSAGE AN,1,#69F0AE
11730,Claude in Chrome: native host socket bridge not functional on Linux,10,Chrome_Connection_Issues,5,#E67E22
11749,[BUG] Claude executes actions based on its own suggestions without waiting for user confirmation,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
11750,[Feature Request] Token usage adjustment for Claude Code consumption bug,12,memory_leak kernel_allocation api_error ,4,#2ECC71
11764,[BUG] Aggressive clearing of conversation history at ~2k tokens on Opus 4.6 (1M context) v2.1.89,3,Opus_46_Issues Context_Limit Token,1,#9B59B6
11780,"[BUG] ""Your account does not have access to Claude Code"" despite active Pro subscription and successful login",23,Bug Freeze NotWorking IgnoringInstructio,4,#E74C3C
11818,"I don't have enough information to generate a GitHub issue title from your message. Your comment appears to be a general question about Claude Code's functionality rather than a bug report or feature request.

To help you effectively, please provide:

1. *",17,"1 Bug Report Details
2 Feature Request D",6,#795548
11823,[Bug] Excessive token consumption compared to previous versions,19,TokenUsageIssues BillingIssues TimeoutIs,28,#F1C40F
11830,"[BUG] Remote Control not available on Pro plan — ""unknown skill"" error on Windows",1,RemoteControlIssues,1,#8BC34A
11844,"rateLimitTier set to ""default_claude_ai"" instead of ""default_claude_pro"" on Pro subscription — rate limit error with zero usage",24,RateLimitIssuesProSubscription,4,#4CAF50
11877,[Bug] Claude Opus Max performance degradation in code generation quality,12,memory_leak kernel_allocation api_error ,1,#2ECC71
11884,[Bug] Claude Code making unauthorized modifications to unrelated files,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
11886,[Bug] Session token usage inconsistent with expected consumption,19,TokenUsageIssues BillingIssues TimeoutIs,3,#F1C40F
11910,"[Bug] Excessive token usage with Claude Code Opus 4.6 - max 5x plan, 92% usage in 2.5 hours",3,Opus_46_Issues Context_Limit Token,3,#9B59B6
11928,[Bug] Claude writes and pushes code while in plan-mode despite read-only constraints,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
11948,[Bug] Unexplained increase in token consumption across requests,19,TokenUsageIssues BillingIssues TimeoutIs,17,#F1C40F
11967,[Bug] Claude modifies files during plan mode after auto-mode implementation,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
11979,[Bug] Unexpected high token usage increase since weekend,19,TokenUsageIssues BillingIssues TimeoutIs,2,#F1C40F
11991,"I appreciate the message, but I don't see a bug report or issue description to generate a GitHub issue title from. 

Could you please provide the actual bug report or issue details that you'd like me to create a title for? Include information like:
- What",17,"1 Bug Report Details
2 Feature Request D",9,#795548
12015,Windows: context window stuck at 200K instead of 1M for Opus 4.6,3,Opus_46_Issues Context_Limit Token,6,#9B59B6
12089,"[Bug] Prompt caching not functioning correctly, causing excessive token consumption",14,ExcessiveTokenConsumption PromptCacheIss,8,#2196F3
12090,[Bug] Unexpected high token usage spike on single prompt request,14,ExcessiveTokenConsumption PromptCacheIss,6,#2196F3
12093,Excessive token consumption - 70% usage within one hour of normal use,19,TokenUsageIssues BillingIssues TimeoutIs,2,#F1C40F
12120,[BUG] API Error: Rate limit reached on Pro Plan despite 61% usage - VS Code Extension v2.1.87,24,RateLimitIssuesProSubscription,3,#4CAF50
12125,[Bug] Excessive token consumption rate with two Claude Code CLI instances,12,memory_leak kernel_allocation api_error ,5,#2ECC71
12153,Claude-in-Chrome browser extension not connecting to Claude Code CLI,10,Chrome_Connection_Issues,28,#E67E22
12156,[Bug] Anthropic API Rate Limit Error Incorrectly Reported When Limits Available,2,AnthropicAPI_RateLimitError,34,#1ABC9C
12159,[BUG] Git issue for VSCode Claude code extension,7,vscode_issues api_error extension_breaks,3,#E91E63
12161,[Bug] Anthropic API Error: Rate limit exceeded on session start despite low usage,2,AnthropicAPI_RateLimitError,22,#1ABC9C
12170,[Bug] Excessive token consumption on simple prompts,14,ExcessiveTokenConsumption PromptCacheIss,10,#2196F3
12173,"[BUG] Claude Code freezes in VS Code (extension + integrated terminal) - Only native Mac Terminal works - Started March 29, 2026",7,vscode_issues api_error extension_breaks,1,#E91E63
12175,[BUG] Claude Code keeps coming back to /skill after compacting memory,12,memory_leak kernel_allocation api_error ,3,#2ECC71
12186,"Claude in Chrome: CLI MCP client fails to connect despite working native messaging and socket (macOS, multi-profile)",10,Chrome_Connection_Issues,2,#E67E22
12206,[BUG] Opus usage limit confusing,3,Opus_46_Issues Context_Limit Token,2,#9B59B6
12231,"[BUG] Claude Code accepts prompt but produces no output, subsequent messages disappear",23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
12233,[BUG] API Error: Rate limit reached on Max plan with ~5% usage,2,AnthropicAPI_RateLimitError,17,#1ABC9C
12264,[Bug] Rate limit error despite available quota on Pro plan,24,RateLimitIssuesProSubscription,1,#4CAF50
12275,Claude Pro Subscription Shows API Limit Reached in Claude Code Despite No Usage,12,memory_leak kernel_allocation api_error ,1,#2ECC71
12283,"Claude Desktop 1.1.9493.0 crashes on launch -- no UI rendered, main.log not created, Windows 11 Home 25H2",20,Crash Launch Failure Hang Freeze Error,6,#607D8B
12295,[Feedback] Claude Code working as intended,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
12300,[BUG] Bedrock Opus 4.6 incorrectly gets 200k context window instead of 1M,3,Opus_46_Issues Context_Limit Token,7,#9B59B6
12322,API Rate limit errors started appearing with no changes to usage patterns,2,AnthropicAPI_RateLimitError,12,#1ABC9C
12326,[BUG] Opus 4.6 at 1m context actually is Opus 4.5,3,Opus_46_Issues Context_Limit Token,9,#9B59B6
12332,[Bug] Max plan rate limiting: 5-hour usage limit exhausted after 3-5 requests,11,rate_limit_issues usage_limits max_plan_,2,#FF5252
12353,[Bug] Anthropic API Error: Rate Limit Exceeded,2,AnthropicAPI_RateLimitError,45,#1ABC9C
12359,"Claude in Chrome: ""Browser extension is not connected"" from claude.ai web interface (MCP tools)",10,Chrome_Connection_Issues,22,#E67E22
12367,[Bug] Anthropic API Error: Rate limit reached repeatedly,2,AnthropicAPI_RateLimitError,42,#1ABC9C
12369,[BUG] Dispatch forces Opus 4.6 with no easy way to switch to Sonnet 4.6 (rapid limit/usage burn),6,Model_Issues Token_Consumption Downgrade,1,#FF9800
12370,[BUG] Token usage spikes even on off-hours,19,TokenUsageIssues BillingIssues TimeoutIs,5,#F1C40F
12373,"[BUG] CLI completely unusable - ""API Error: Rate limit reached"" on every command despite subscription usage not exhausted",2,AnthropicAPI_RateLimitError,2,#1ABC9C
12384,"[BUG] API Error: 400 {""type"":""error"",""error""",15,InternalServerError500,10,#00BCD4
12386,"Claude Code Desktop: New sessions fail with ""Setup script failed with exit code 1"" — existing sessions   unaffected",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
12403,Desktop App: Claude Code crashes with exit code 1 - SDK flag incompatibility (broken for 1+ week),23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
12414,"VS Code extension: OAuth session disconnects 1-4 times daily, requires re-login",8,auth-timeout oauth-expiry login-fail,1,#9C27B0
12416,Session limit resets but immediately shows 100% used again,19,TokenUsageIssues BillingIssues TimeoutIs,3,#F1C40F
12444,[Bug] Claude Code performance degradation,12,memory_leak kernel_allocation api_error ,18,#2ECC71
12454,[BUG] 5 hour session more than 5 hours,19,TokenUsageIssues BillingIssues TimeoutIs,1,#F1C40F
12458,[BUG] Claude Code CLI Cannot Run,23,Bug Freeze NotWorking IgnoringInstructio,11,#E74C3C
12496,"Claude Desktop fails to launch on macOS Tahoe 26.4 — ""Failed to get 'logs' path""",20,Crash Launch Failure Hang Freeze Error,2,#607D8B
12523,Claude ignores CLAUDE.md instruction to read memory files at conversation start,23,Bug Freeze NotWorking IgnoringInstructio,4,#E74C3C
12541,[Bug] Excessive token consumption per message query,19,TokenUsageIssues BillingIssues TimeoutIs,3,#F1C40F
12548,"[BUG] ""API Error: Rate limit reached"" Linux Claude Pro Subscription (SOLVED - Fixed)",2,AnthropicAPI_RateLimitError,18,#1ABC9C
12557,[BUG] Claude Code Desktop Hanging Frequently,23,Bug Freeze NotWorking IgnoringInstructio,18,#E74C3C
12578,[Bug] Excessive token consumption and slow performance,19,TokenUsageIssues BillingIssues TimeoutIs,32,#F1C40F
12603,[Bug] Anthropic API Error: Rate limit reached despite available quota on Max plan,2,AnthropicAPI_RateLimitError,28,#1ABC9C
12614,[Bug] Claude Code hangs with stagnant token usage until retry,23,Bug Freeze NotWorking IgnoringInstructio,9,#E74C3C
12654,Claude in Chrome: 'Invalid token or user mismatch' persists after full reinstall of Desktop + Extension,10,Chrome_Connection_Issues,1,#E67E22
12658,[BUG] Rate limit reached immediately on new Max subscription despite 1% usage,24,RateLimitIssuesProSubscription,2,#4CAF50
12664,Claude Code in VS Code not asking before making changes.,7,vscode_issues api_error extension_breaks,1,#E91E63
12668,[Bug] Claude Code charges additional usage despite available session and weekly quota capacity,12,memory_leak kernel_allocation api_error ,3,#2ECC71
12674,"Claude Code repeatedly ignores user instructions, wastes time on solvable problems, and fabricates data",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
12675,[Bug] Excessive token consumption in new sessions - context not clearing properly between conversations,19,TokenUsageIssues BillingIssues TimeoutIs,2,#F1C40F
12690,[BUG] Claude Code Cannot Handle API Requests >5 Minutes Long,12,memory_leak kernel_allocation api_error ,3,#2ECC71
12714,[Bug] Anthropic API Error: Overloaded,9,Anthropic_API_Overload,32,#FF5722
12732,[Bug] Model switch from Opus to Sonnet via opusplan command not applied,6,Model_Issues Token_Consumption Downgrade,4,#FF9800
12736,[Bug] Anthropic API Error: Overloaded (529 HTTP Status),9,Anthropic_API_Overload,26,#FF5722
12743,[Bug] Anthropic API Error: Overloaded (529),9,Anthropic_API_Overload,32,#FF5722
12748,[Bug] Anthropic API Error: Unspecified Error Details,4,Anthropic_API_Errors_500,76,#3498DB
12750,[Bug] Anthropic API Error: Overloaded,9,Anthropic_API_Overload,32,#FF5722
12754,"API Error: 500 {""type"":""error"",""error"":{""type"":""api_error"",""message"":""Internal server error""}",15,InternalServerError500,18,#00BCD4
12758,[Bug] Anthropic API Error: Internal Server Error (500),4,Anthropic_API_Errors_500,68,#3498DB
12798,Desktop Code tab: bundled Claude Code binary crashes immediately (exit code 1),23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
12827,[Bug] Claude Code CLI performance degradation,12,memory_leak kernel_allocation api_error ,11,#2ECC71
12873,Unable to connect with Chrome from Claude Code via MCP,10,Chrome_Connection_Issues,4,#E67E22
12879,"I don't have enough context to generate a GitHub issue title from this message. This appears to be a fragment of a conversation about model contracts and interviews, but it doesn't describe a specific bug or feature request for Claude Code.

Could you plea",17,"1 Bug Report Details
2 Feature Request D",5,#795548
12911,[Bug] Claude fails to complete planned tasks and skips instruction execution,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
12935,Claude Code tab in Desktop app (Windows) - no response to any messages,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
12960,Claude Desktop freezes periodically on macOS 26.4 (Tahoe),20,Crash Launch Failure Hang Freeze Error,1,#607D8B
12966,[BUG] Massive issues on Claude,16,BUG_Claude INTERRUPTED_MESSAGE AN,10,#69F0AE
13009,[Bug] Anthropic API Error: Rate limit reached despite available session/weekly limits,2,AnthropicAPI_RateLimitError,28,#1ABC9C
13022,[BUG] https://github.com/anthropics/claude-code/issues/25745#issue-3941171961,17,"1 Bug Report Details
2 Feature Request D",3,#795548
13052,"This message appears to be a personal outreach/inquiry rather than a bug report or feature request for Claude Code. It doesn't describe a technical issue that needs a GitHub issue title.

If you have a genuine bug or feature request for Claude Code, please",17,"1 Bug Report Details
2 Feature Request D",6,#795548
13101,[BUG] The 1M Context window is gone for Opus (shows 200k again like old times),3,Opus_46_Issues Context_Limit Token,16,#9B59B6
13110,"[BUG] Claude Code edits my files without asking, despite ""Ask Before Edits"" being on",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13129,[Bug] Rate Limiting: Token/Request Limits Exceeded Too Quickly During Normal Usage,19,TokenUsageIssues BillingIssues TimeoutIs,6,#F1C40F
13143,[Bug] Anthropic API Error: Rate limit reached on specific commands despite available usage,2,AnthropicAPI_RateLimitError,21,#1ABC9C
13227,[Bug] Excessive token usage and over-researching file context,19,TokenUsageIssues BillingIssues TimeoutIs,1,#F1C40F
13254,[BUG] API Error : Rate Limit reached,2,AnthropicAPI_RateLimitError,30,#1ABC9C
13261,[BUG] Claude Code hangs/freezes when opening an empty directory,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
13269,[BUG] Claude Code v2.1.83 breaks my terminal on exit,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
13295,[BUG] Claude Code not working in Team version,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
13298,[BUG] Claude Desktop failed to launch on macOS 26.3,20,Crash Launch Failure Hang Freeze Error,4,#607D8B
13353,[BUG] Remote Control not enabled on Pro — 'not yet enabled for your account',1,RemoteControlIssues,9,#8BC34A
13358,[BUG] Claude-in-Chrome MCP fails to connect in Claude Desktop (Cowork/Dispatch) without CLAUDE_CODE_DISABLE_NONESSENTIAL_TRAFFIC=1,10,Chrome_Connection_Issues,2,#E67E22
13393,[Bug] Code tab unresponsive to user input in Claude Desktop app,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13396,[BUG] Claude Code duplicates CLAUDE.md entries in it's memory/<files>.md,23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
13450,[Feature Request] Add ability to unarchive sessions in Claude Code Desktop,0,BUG Feature Request Remote Access Multi-,4,#E67E22
13468,[BUG] API Error: rate limit reached,2,AnthropicAPI_RateLimitError,30,#1ABC9C
13475,[BUG] Claude Code in Desktop app doesn't have a way to unarchive a session,0,BUG Feature Request Remote Access Multi-,5,#E67E22
13502,[BUG] Claude Desktop failed to launch.,20,Crash Launch Failure Hang Freeze Error,4,#607D8B
13511,"[BUG] Claude Desktop Code tab: process exits with code 1, no    response",23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
13555,⎿  API Error: 400,15,InternalServerError500,2,#00BCD4
13598,[Bug] Anthropic API Error: Rate limit reached at 12% weekly usage,2,AnthropicAPI_RateLimitError,27,#1ABC9C
13616,[BUG]  Error: Claude Code on Windows requires git-bash,21,GitBash_Issues_Windows,6,#E74C3C
13663,[BUG] Claude Exits with Error Code 1,23,Bug Freeze NotWorking IgnoringInstructio,10,#E74C3C
13678,[Bug] Remote Control feature disabled for authenticated Pro account despite previous access,1,RemoteControlIssues,5,#8BC34A
13686,[BUG] Desktop App v1.1.7714 - Claude Code Binary 2.1.78 -,23,Bug Freeze NotWorking IgnoringInstructio,2,#E74C3C
13723,"[BUG] After upgrading Claude Code to the latest version, some plugins from the original plugin marketplace are no longer supported due to format incompatibility.",23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13744,[BUG] Claude Desktop Code mode unresponsive on macOS - no response after sending message,18,Unresponsive_Mac_Desktop,3,#2ECC71
13765,Claude in Chrome MCP: browser extension not connected from Claude Code CLI,10,Chrome_Connection_Issues,32,#E67E22
13786,[Bug] Claude Code Desktop unresponsive to messages with stuck visualization panel,18,Unresponsive_Mac_Desktop,1,#2ECC71
13831,Claude Code Desktop mode crashes: --resume-session-at flag not recognized by bundled binary 2.1.78,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13832,[BUG]  API Error: Rate limit reached,2,AnthropicAPI_RateLimitError,30,#1ABC9C
13834,[Bug] Claude Code agent not following user instructions consistently,23,Bug Freeze NotWorking IgnoringInstructio,7,#E74C3C
13835,claude-in-chrome MCP server fails to connect to native host socket,10,Chrome_Connection_Issues,15,#E67E22
13877,[BUG] API Error: Rate limit reached after downgrade from Max to Pro - Claude Code unusable,12,memory_leak kernel_allocation api_error ,4,#2ECC71
13900,[Bug] Claude Code Agent Lacks Knowledge of Built-in Features and Commands,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13914,[Bug] Anthropic API Error: Rate limit reached,2,AnthropicAPI_RateLimitError,41,#1ABC9C
13923,[BUG] API Error: Rate limit reached despite 0% weekly usage and 2% session usage,2,AnthropicAPI_RateLimitError,6,#1ABC9C
13943,Claude Desktop crashes on macOS Tahoe 26.3.1 — Crashpad mach_port_request_notification failure,20,Crash Launch Failure Hang Freeze Error,1,#607D8B
13951,Feature: Inter-session communication between Claude Code instances,0,BUG Feature Request Remote Access Multi-,3,#E67E22
13959,Claude Code process exited with code 1,23,Bug Freeze NotWorking IgnoringInstructio,15,#E74C3C
13966,[BUG]  - 2.1.81 (Claude Code) - Access to file a from .claudeignore without being asked explicitly.,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
13978,"Claude in Chrome fails with ""Browser extension is not connected.""",10,Chrome_Connection_Issues,29,#E67E22
14013,[Bug] Claude Code CLI freezes with no token streaming during processing,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
14026,"BUG] Claude Desktop app - ""Claude Code process exited with code 1"" on every message",23,Bug Freeze NotWorking IgnoringInstructio,18,#E74C3C
14031,[BUG] Claude Code Unresponsive in Mac OS app,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
14032,Chrome extension: 'Browser extension is not connected' despite native host running,10,Chrome_Connection_Issues,8,#E67E22
14036,[BUG] Claude fails to launch on Windows 11 Home,20,Crash Launch Failure Hang Freeze Error,2,#607D8B
14040,Claude Code ignores memory/CLAUDE.md instructions for mandatory post-change steps (version bump + tag),23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
14057,[Bug] Anthropic API Error: Rate limit exceeded with low usage quota,2,AnthropicAPI_RateLimitError,31,#1ABC9C
14069,Model doesn't consistently follow CLAUDE.md instructions without user prompting,5,IgnoresInstructions,2,#F1C40F
14072,[BUG] Bash stdout not returned in VS Code Extension (Windows / Git Bash),21,GitBash_Issues_Windows,2,#E74C3C
14166,Claude in Chrome: MCP bridge fails to connect even with correct native host and socket (Desktop coexistence),10,Chrome_Connection_Issues,12,#E67E22
14186,"[BUG] Claude Code Desktop lost its 1m context for Opus 4.6, while CLI maintains it",12,memory_leak kernel_allocation api_error ,1,#2ECC71
14216,"Opus 4.6 1M context window disappeared — was working, now gone",3,Opus_46_Issues Context_Limit Token,3,#9B59B6
14222,[BUG]  Open the ticket - https://github.com/anthropics/claude-code/issues/11380,17,"1 Bug Report Details
2 Feature Request D",1,#795548
14230,claude-in-chrome: Browser extension not connected — MCP server never connects to native host socket (Linux),10,Chrome_Connection_Issues,26,#E67E22
14232,Can't connect Claude Code in VS Code to Claude chrome extension,10,Chrome_Connection_Issues,11,#E67E22
14262,"[BUG] Claude Code CLI/VS Code — repeated connection timeouts followed by OAuth token expiry, forces re-login every few minutes",8,auth-timeout oauth-expiry login-fail,4,#9C27B0
14275,"[BUG] Claude Code Desktop App - Process exits with code 1 after auto-update (March 20, 2026)",23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
14277,[BUG] After Claude Update (March 19) The issue of Claude Code not answering,23,Bug Freeze NotWorking IgnoringInstructio,21,#E74C3C
14282,"[BUG] Claude Desktop v1.1.7714 fails to launch — ""Failed to get 'documents' path"" on Windows 11",20,Crash Launch Failure Hang Freeze Error,1,#607D8B
14308,[BUG] claude remote-control,1,RemoteControlIssues,4,#8BC34A
14311,[BUG] Claude Code Desktop SSH remote,1,RemoteControlIssues,1,#8BC34A
14365,[Bug] Anthropic API Error: Overloaded Error During Request,9,Anthropic_API_Overload,36,#FF5722
14366,Claude in Chrome extension not connecting to Claude Code,10,Chrome_Connection_Issues,22,#E67E22
14372,[BUG] Claude code Doesn't work,23,Bug Freeze NotWorking IgnoringInstructio,50,#E74C3C
14400,[BUG] Claude Code repeatedly violates explicit instructions,23,Bug Freeze NotWorking IgnoringInstructio,31,#E74C3C
14406,claude-in-chrome MCP server never connects to native host socket (macOS),10,Chrome_Connection_Issues,17,#E67E22
14411,"[BUG] Claude committed  code without asking for permission, despite explicit instructions in CLAUDE.md to require approval before committing.",23,Bug Freeze NotWorking IgnoringInstructio,5,#E74C3C
14462,[BUG] Claude Code CLI - Rate limit error persisting after March 18-19 incident,12,memory_leak kernel_allocation api_error ,4,#2ECC71
14465,"[Bug] Claude Code causes system freeze on Ubuntu, requires hard restart",23,Bug Freeze NotWorking IgnoringInstructio,6,#E74C3C
14466,"[BUG] ""Interrupted. What do you want Claude to do instead"" this message is appearing almost on all actions",16,BUG_Claude INTERRUPTED_MESSAGE AN,1,#69F0AE
14467,claude-in-chrome extension fails to connect — 'Browser extension is not connected',10,Chrome_Connection_Issues,39,#E67E22
14469,[Bug] Remote Control: Messages not transmitted to Claude Code CLI,1,RemoteControlIssues,2,#8BC34A
14479,"[BUG] Claude Code VS Extension - Claude Code process exited with code 3, Bun",23,Bug Freeze NotWorking IgnoringInstructio,7,#E74C3C
14545,[Bug] Agent ignores CLAUDE.md instructions and fails to execute skills consistently,23,Bug Freeze NotWorking IgnoringInstructio,1,#E74C3C
14554,claude-in-chrome: Browser extension never initiates native messaging connection,10,Chrome_Connection_Issues,8,#E67E22
14560,[Bug] Excessive memory usage - Claude Code consuming 20GB+ RAM,12,memory_leak kernel_allocation api_error ,4,#2ECC71
14569,[BUG] Claude code asking for permission to edit its own settings when bypass permissions is enabled,23,Bug Freeze NotWorking IgnoringInstructio,3,#E74C3C
14576,[Bug] Anthropic API Error: Overloaded (HTTP 529),9,Anthropic_API_Overload,26,#FF5722
14578,[Bug] Anthropic API Error: Unable to process request,4,Anthropic_API_Errors_500,56,#3498DB
14579,[Bug] Anthropic API Error: Service Overloaded - Requests Timing Out,9,Anthropic_API_Overload,23,#FF5722
14582,[Bug] Anthropic API Error: Overloaded error causes excessive retry attempts,9,Anthropic_API_Overload,18,#FF5722
14583,[Bug] Anthropic API Error: Model Overloaded,9,Anthropic_API_Overload,20,#FF5722
14584,[Bug] Anthropic API Error: Overloaded,9,Anthropic_API_Overload,32,#FF5722
14585,[Bug] Anthropic API Error: 529 Service Unavailable,9,Anthropic_API_Overload,9,#FF5722
14588,[BUG] Claude code stopped working,23,Bug Freeze NotWorking IgnoringInstructio,64,#E74C3C
14622,Claude Code GitHub App not responding to @claude review on PRs,12,memory_leak kernel_allocation api_error ,3,#2ECC71
14623,Claude GitHub App not responding to @claude review on PRs,12,memory_leak kernel_allocation api_error ,2,#2ECC71
