number,created_at,title,labels
31033,2026-03-05T10:51:11Z,[BUG] API Error: 400 tools.0.custom.defer_loading: Extra inputs are not permitted on every request in v2.1.69,bug|has repro|platform:macos|area:api|regression|api:anthropic
31031,2026-03-05T10:44:26Z,VSCode extension: add 'clear context' option when approving a plan,duplicate
31030,2026-03-05T10:39:00Z,"EEXIST: file already exists, mkdir - startup hang when home directory has ReadOnly attribute on Windows",bug|has repro|platform:windows|regression
31029,2026-03-05T10:38:07Z,[BUG] Plugin installer still resolves wrong home directory on macOS (regression/unresolved),bug|has repro|platform:macos|area:plugins|stale
31028,2026-03-05T10:27:24Z,Stream silently terminates without error or retry in agentic loop,duplicate
31027,2026-03-05T10:25:47Z,Agent tool missing 'model' parameter for team agent model selection,enhancement|area:tools|area:agents
31026,2026-03-05T10:25:32Z,"[BUG] API Error: 400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""{\""message\"":\""messages.3.content.0.tool_result.content.0.type: Field required\""}""},",bug|platform:macos|area:api|regression
31025,2026-03-05T10:24:54Z,"[BUG] /voice fails on Windows native install — ""native audio module could not be loaded""",bug|has repro|platform:windows
31024,2026-03-05T10:23:44Z,CLAUDE_CODE_TMPDIR not respected for CWD tracking files on multi-user servers,duplicate
31023,2026-03-05T10:23:34Z,[BUG] : Windows: CLI soft‑bricked after adding daily “auto‑fetch” hook;  can't reinstall,bug|platform:windows|area:hooks|area:installation|stale
31022,2026-03-05T10:20:20Z,[BUG] Claude Code 2.1.69 freezes on startup in specific project directories on Windows,bug|has repro|platform:windows|area:tui|regression
31021,2026-03-05T10:11:25Z,OAuth usage API (/api/oauth/usage) returns persistent 429 rate limit,bug|has repro|area:statusline|api:anthropic
31020,2026-03-05T10:02:16Z,Vitest unit tests extremely slow since E2E test introduction,invalid
31019,2026-03-05T10:02:00Z,"[BUG] if your connection frequently and briefly drops, u cannot compact a conversation",bug|platform:macos|area:networking|stale
31018,2026-03-05T10:01:26Z,[Bug] Installer incorrectly checks EditionID suffix instead of SkuPolicyRequired registry value,bug|platform:windows|area:installation
31017,2026-03-05T10:00:01Z,[BUG] InstructionsLoaded hook does not fire on /clear despite instructions being reloaded from disk,bug|area:hooks|stale
31016,2026-03-05T09:53:41Z,Starting Claude Code in VSCode integrated terminal opens 3 new VSCode windows,bug|platform:windows|area:ide|platform:vscode
31015,2026-03-05T09:47:58Z,[FEATURE] Agentic resume `fork: bool` to allow branch-out agents on divide and conquer strategy,enhancement|area:agents|stale
31014,2026-03-05T09:47:58Z,"[BUG] Claude chrome extension cannot execute javascript_tool, computer actions, or screenshots on pages with about:blank iframes",bug|has repro|platform:windows|area:browser-extension|area:chrome|stale
31013,2026-03-05T09:44:26Z,[FEATURE] Regarding ToolSearch causing unnecessary multiple rounds of conversation,enhancement|area:tools|area:core|stale
31011,2026-03-05T09:42:14Z,[Bug] Unable to generate issue title: Empty bug report provided,duplicate
31010,2026-03-05T09:39:36Z,"[FEATURE] Add ""Chat about this"" for proposed plan",enhancement|area:tui|stale
31009,2026-03-05T09:35:28Z,[BUG] Write/Edit tools fail with EEXIST on non-OneDrive directories (C: drive),bug|duplicate|platform:windows|area:tools|regression|stale
31008,2026-03-05T09:34:48Z,"Git worktrees of the same repo share the same project identity, causing cross-worktree path confusion",duplicate
31007,2026-03-05T09:31:17Z,"[BUG] Login callback URL does not work when used in a dev container, callback server most likely listening on 127.0.0.1",bug|has repro|area:auth|stale
31006,2026-03-05T09:30:04Z,Visual progress bar for context usage with color gradient,enhancement|area:tui|area:statusline|stale
31004,2026-03-05T09:25:49Z,[BUG] Claude.ai MCP Client: Non-deterministic GET/POST sequencing causes false tool execution errors (Streamable HTTP),invalid
31003,2026-03-05T09:20:25Z,/model command: invalid 256-character error on valid aliases,bug|has repro|area:model|stale
31002,2026-03-05T09:16:37Z,Built-in system tools now deferred behind ToolSearch (undocumented change),documentation|enhancement|area:tools
31001,2026-03-05T09:15:47Z,[FEATURE] Contextual skill recommendations,enhancement|area:tui|area:skills
31000,2026-03-05T09:14:16Z,[Bug] Excessive file editing errors during operations,duplicate
30999,2026-03-05T09:13:35Z,"[BUG] Model selection reverts to ""Sonnet 4"" on every restart despite settings.json",bug|has repro|area:model|regression|platform:wsl|stale
30998,2026-03-05T09:10:20Z,[Bug] PATH validation fails when $HOME contains special characters (@),bug|platform:macos|area:packaging|stale
30997,2026-03-05T09:05:16Z,"[BUG] Cowork ""Virtualization is not available"" — yukonSilver classified as unsupported on Windows 10 Pro with Hyper-V fully enabled",duplicate
30995,2026-03-05T08:56:21Z,[BUG] Claude Code分析文件目录时报错,bug|platform:macos|area:api|stale
30994,2026-03-05T08:52:47Z,Feature: /clear should preserve session name,enhancement|area:tui
30993,2026-03-05T08:47:30Z,Show GitHub repository name in CLI status line,duplicate
30991,2026-03-05T08:36:19Z,[BUG] Suggested prompts no longer appearing after response,duplicate
30990,2026-03-05T08:33:56Z,[BUG] Config lock path collides with home directory on Windows domain user profiles,bug|has repro|platform:windows|area:core
30989,2026-03-05T08:29:07Z,[BUG] Claude Code 2.1.69 breaks all MCP tool calls with defer_loading + cache_control conflict,bug|duplicate|platform:macos|area:mcp
30988,2026-03-05T08:28:43Z,Claude just randomly batch deletes files uninstructed,bug|platform:windows|area:model|model|data-loss|stale
30987,2026-03-05T08:22:47Z,[Bug] Claude Code spawns multiple VS Code windows on first run,bug|platform:windows|area:ide|platform:vscode
30986,2026-03-05T08:19:27Z,[BUG]  Phantom `-` character injected as first user message on session start (Windows + `--dangerously-skip-permissions`),bug|has repro|platform:windows|area:tui|stale
30984,2026-03-05T08:15:06Z,Hebrew (RTL) text is displayed as LTR in Claude Code UI,bug|platform:windows|area:ui|stale
30983,2026-03-05T08:01:53Z,AskUserQuestion auto-resolves with empty answers in Agent SDK programmatic mode (canUseTool never awaited),bug|has repro|area:agent-sdk|stale
30982,2026-03-05T07:49:56Z,[BUG] IME candidate window not displayed in Claude Code interactive TUI,bug|platform:linux|area:tui|area:a11y|stale
30981,2026-03-05T07:46:06Z,[BUG] Startup failure due to malformed telemetry files in ~/.claude/telemetry/,bug|has repro|platform:windows|stale
30980,2026-03-05T07:44:47Z,[BUG] Claude API requests failing even though only 41% of usage,bug|invalid|stale
30978,2026-03-05T07:26:45Z,[BUG] Repeated Ctrl-D in `/feedback` entry exits the CLI instead of deleting characters,bug|has repro|platform:macos|area:tui
30977,2026-03-05T07:16:49Z,"EEXIST: file already exists, mkdir when Edit tool updates files in existing directories on Windows",bug|has repro|platform:windows|area:tools
30976,2026-03-05T07:16:14Z,"Remote Control (/rc) feature not available — Windows 11, Claude Code v2.1.69",question|platform:windows|area:cli|stale
30975,2026-03-05T07:06:53Z,[BUG] Windows: CLI spawns 3 empty VSCode windows on startup — root cause is `code` CLI calls from integrated terminal,bug|has repro|platform:windows|area:ide|platform:vscode
30974,2026-03-05T07:00:46Z,Voice transcription routes to main input instead of active dialog/reply box,bug|has repro|platform:macos|area:tui|stale
30973,2026-03-05T06:57:49Z,[BUG] InstructionsLoaded hook does not fire after compaction,bug|has repro|area:hooks|stale
30972,2026-03-05T06:56:16Z,macOS: Cowork VM process loads on app launch without ever opening Cowork tab,invalid|stale
30971,2026-03-05T06:49:11Z,History Conversation List Shows Titles but Content Area is Empty,duplicate
30970,2026-03-05T06:26:42Z,[...],invalid
30969,2026-03-05T06:22:56Z,[BUG] Error: Claude Code process exited with code 3221225781,bug|platform:windows|area:ide|platform:vscode|stale
30968,2026-03-05T06:21:02Z,Voice mode doesn't auto-activate on session start when voiceEnabled is persisted,duplicate
30967,2026-03-05T06:16:43Z,[BUG] Image Upload Limit API,duplicate
30966,2026-03-05T06:12:00Z,[BUG] VS Code Extension - Cant Copy Images,bug|has repro|platform:windows|platform:vscode|stale
30965,2026-03-05T06:10:52Z,Show remaining usage / rate limit status in Claude Code,duplicate
30964,2026-03-05T06:08:16Z,[FEATURE] Remote - Skills & Commands,duplicate
30963,2026-03-05T06:05:46Z,[FEATURE] Remote Claude Images / Playwright,enhancement|area:mcp|area:claude-code-web|stale
30962,2026-03-05T05:51:56Z,Feature request: Agent lifecycle hooks for persistent memory systems,enhancement|memory|area:hooks|stale
30961,2026-03-05T05:38:50Z,[Bug] Tasks lost during conversation compaction,bug|platform:macos|area:core|regression|stale
30959,2026-03-05T05:28:42Z,[BUG] Claude Code silently exits unexpectedly with no error,bug|platform:windows|needs-repro
30957,2026-03-05T05:21:03Z,[Bug] Model ignores backward compatibility constraints in claude.md,duplicate
30956,2026-03-05T05:20:12Z,Clicking copy button on tool input/output collapses the details section,bug|area:tui
30955,2026-03-05T05:12:48Z,[Bug] TodoWrite tool parameter serialization error - array incorrectly parsed as string,duplicate
30954,2026-03-05T05:08:15Z,Unify Desktop .mcpb extension management with CLI managed-settings.json,duplicate
30952,2026-03-05T05:06:09Z,Persistent pinned header with live session stats,enhancement|area:tui
30950,2026-03-05T04:47:13Z,[FEATURE] CLI option to disable rewind,enhancement|area:cli|stale
30946,2026-03-05T04:42:23Z,3 VS Code windows open on every Claude Code launch since 2.1.69,bug|has repro|platform:windows|area:ide
30945,2026-03-05T04:39:33Z,Feature request: PreCompact / PostCompact hooks,duplicate
30937,2026-03-05T04:26:55Z,[DOCS] Voice input docs missing supported STT language coverage for v2.1.69 update,documentation|area:docs
30936,2026-03-05T04:26:47Z,"[BUG] Clipboard image paste fails for Chromium/Electron apps (Figma, Chrome) on macOS",bug|has repro|platform:macos|area:tui|stale
30934,2026-03-05T04:23:55Z,"Clipboard image paste fails for Chromium/Electron apps (Figma, Chrome) on macOS",bug|has repro|platform:macos|area:tui
30933,2026-03-05T04:18:31Z,Weekly usage limit doesn't reset at the displayed time,duplicate
30932,2026-03-05T04:15:24Z,"[BUG] 2.1.69 hangs on Windows after ""Yes, I trust this folder"" — EEXIST lock path error",bug|has repro|platform:windows|regression|stale
30929,2026-03-05T03:59:37Z,"Tab key captured by webview in v2.1.69, breaks global hotkey tools (e.g. Aqua Voice)",duplicate
30928,2026-03-05T03:56:08Z,Write/Edit tools fail with EEXIST on OneDrive directories (v2.1.69 regression),bug|has repro|platform:windows|area:tools|regression
30927,2026-03-05T03:54:35Z,Support Slack-style emoji shortcodes in chat input,enhancement|area:tui|stale
30926,2026-03-05T03:53:29Z,[BUG] 2.1.69 sends advanced-tool-use-2025-11-20 beta flag that Bedrock/LiteLLM rejects (regression from 2.1.68),bug|has repro|api:bedrock|area:api|regression
30925,2026-03-05T03:53:05Z,[FEATURE] Let the agent read image files with its own vision capabilities,duplicate|enhancement|area:tools|stale
30924,2026-03-05T03:47:28Z,"[BUG] Claude Code hangs on startup / auth fails with ""EEXIST: file already exists, mkdir 'C:\Users\<username>""",bug|has repro|platform:windows|area:core
30923,2026-03-05T03:46:22Z,[Bug] 2.1.69 TUI hangs on Windows due to config directory creation failure (EEXIST),bug|has repro|platform:windows|area:tui
30922,2026-03-05T03:38:18Z,"[Bug] claude --remote cloud sessions orphaned — no Desktop/mobile visibility, no repo access",bug|has repro|platform:macos|stale
30921,2026-03-05T03:37:52Z,[BUG] VSCode extension spawns 3 empty windows on every startup (Windows 11),bug|has repro|platform:windows|area:ide|platform:vscode
30920,2026-03-05T03:36:26Z,[BUG] API Error: MCP tools cannot have both defer_loading=true and cache_control set,bug|has repro|platform:macos|area:tools|area:mcp|stale
30918,2026-03-05T03:30:01Z,[FEATURE] Native Claude Code support on iPad / tablets,duplicate
30917,2026-03-05T03:28:30Z,Add --session-name flag for naming sessions from the CLI,duplicate
30916,2026-03-05T03:10:06Z,"[BUG] Past Conversations panel only shows 3 sessions, cannot scroll or search history",bug|platform:macos|area:ide|platform:vscode|stale
30915,2026-03-05T03:05:24Z,[BUG] /voice fails on Windows - audio-capture.node path hardcoded to CI build machine,bug|has repro|platform:windows
30913,2026-03-05T02:45:13Z,Text stays in input box after sending message,bug|platform:linux|area:tui|stale
30912,2026-03-05T02:41:46Z,"[BUG] Messages content type tool_reference not supported, causing API 400 in v2.1.69",bug|platform:windows|area:api|regression
30911,2026-03-05T02:40:05Z,[Bug] Model generates superficial analysis instead of thorough code review,duplicate
30910,2026-03-05T02:22:25Z,expose parent TTY path to hooks via environment variable,enhancement
30909,2026-03-05T02:17:47Z,/[Bug Report: Unable to process issue - no bug report content provided],bug|platform:windows|platform:vscode|needs-info
30908,2026-03-05T02:15:53Z,[Bug] Voice mode requires disable/reenable between sessions to become functional,bug|duplicate|platform:macos|area:tui
30907,2026-03-05T02:15:42Z,EnterWorktree description causes AI to refuse re-entering existing worktrees,bug|area:tools|stale
30906,2026-03-05T02:15:34Z,Worktree cwd is not restored on session resume,duplicate
30905,2026-03-05T02:08:46Z,Feature Request: Remote Control support for VS Code chat mode,enhancement|platform:vscode
30904,2026-03-05T02:06:38Z,Voice mode shows 'no speech detected' - feature appears disabled internally in v2.1.69,duplicate
30903,2026-03-05T02:04:34Z,Write tool fails with EEXIST error on paths containing non-ASCII (Japanese) characters on Windows,bug|has repro|platform:windows|area:tools|regression|stale
30902,2026-03-05T02:04:32Z,GitHub plugin authentication fails - browser window not opening,duplicate
30901,2026-03-05T02:00:03Z,"/remote-control fails silently with ""remote control failed"" — Cloudflare cf-mitigated: challenge blocking CLI connection",duplicate
30900,2026-03-05T01:57:33Z,LSP plugins fail on Windows: spawn() cannot find npm-installed .cmd binaries,duplicate
30898,2026-03-05T01:47:55Z,Add effortLevel to statusline JSON input,duplicate
30896,2026-03-05T01:41:55Z,[Feature Request] Reduce alert fatigue for compound bash command confirmations,duplicate
30895,2026-03-05T01:39:39Z,[BUG] Claude Desktop fails to launch when ~/Documents is a Dropbox symlink (macOS),invalid
30892,2026-03-05T01:15:12Z,"Permission heuristic false-positive: echo ""---"" triggers 'quoted characters in flag names'",bug|has repro|platform:macos|area:bash|area:permissions
30891,2026-03-05T01:10:47Z,[BUG] Fast mode reports 'disabled by your organization' despite being enabled in Platform and settings,bug|platform:macos|area:auth|needs-info
30890,2026-03-05T01:09:00Z,[BUG] Voice mode doesn't detect Spanish,bug|platform:linux|area:tui
30889,2026-03-05T01:08:53Z,"Malformed additionalDirectories entry in settings.json causes silent failure (zero output, exit 0)",bug|has repro|platform:macos|stale
30888,2026-03-05T01:08:08Z,[BUG] Fast mode silently disabled when Claude starts responding (v2.1.68),bug|has repro|platform:macos|area:tui
30887,2026-03-05T01:07:57Z,[BUG] Failed to start Claude's workspace,bug|platform:windows|area:cowork|stale
30886,2026-03-05T01:05:51Z,"[BUG] Cowork completely broken - CSP blocks a-api.anthropic.com, tasks hang on ""Starting up..."" indefinitely - macOS",bug|invalid
30885,2026-03-05T01:03:15Z,[BUG] Prompt suggestions never appear after responses,duplicate
30883,2026-03-05T00:39:48Z,VS Code: Allow passing initial prompt to openInNewTab command,enhancement|area:ide|platform:vscode|stale
30881,2026-03-05T00:33:07Z,Android app: session shows wrong git repo context,duplicate
30880,2026-03-05T00:31:17Z,Permission allow-list saves entire heredoc content instead of command pattern,bug|platform:macos|area:permissions
30879,2026-03-05T00:29:26Z,[BUG] Running `claude` CLI from VS Code terminal opens 3 new VS Code windows,bug|platform:windows|platform:vscode|area:cli
30878,2026-03-05T00:21:39Z,Claude Desktop (Windows MSIX): Crash loop when SkillsPlugin attempts atomic directory replacement for skill updates,invalid
30877,2026-03-05T00:09:20Z,[Feature Request] Auto-adjust effort level based on task complexity.,enhancement|platform:windows|area:model|stale
30876,2026-03-05T00:06:41Z,[BUG] Claude launches multiple VScode windows while starting from VScode terminal,bug|platform:windows|area:ide|platform:vscode
30875,2026-03-04T23:57:13Z,[BUG] Cowork Windows: ENOENT rename fails when AppData redirected to secondary drive via junction,duplicate
30872,2026-03-04T23:36:46Z,"[BUG] ""GitHub app not installed for this repository"" error despite app being correctly installed and configured",duplicate
30871,2026-03-04T23:35:04Z,Option to suppress sub-agent conversation tabs in VS Code,enhancement|area:ide|platform:vscode|stale
30870,2026-03-04T23:33:01Z,[BUG] Memory spikes during high tool fan-out in Explore mode on macOS (2.1.68),bug|has repro|platform:macos|perf:memory|area:agents|stale
30868,2026-03-04T23:26:06Z,[BUG] voice mode:  Voice stream error: Connection closed: code 1008 — Unsupported language,bug|has repro|platform:macos|area:tui|stale
30867,2026-03-04T23:22:38Z,[Bug] Permission matcher fails to parse multiline bash commands with markdown formatting,duplicate
30866,2026-03-04T23:21:11Z,[MODEL] Opus 4.6 updates wrong user's password — ignores filtering when task clearly requires it,bug|area:model|stale
30865,2026-03-04T23:19:52Z,[BUG] /copy command does not preserve Unicode on Windows,duplicate
30864,2026-03-04T23:19:04Z,cowork for ARM processor,enhancement|area:cowork
30863,2026-03-04T23:17:51Z,"Bug: VSCode extension tab gets stuck on ""Thinking"" after restart",duplicate
30862,2026-03-04T23:16:46Z,Remote Control web UI shows raw ANSI escape codes for local command output,bug|has repro|area:claude-code-web|stale
30860,2026-03-04T23:10:08Z,[BUG] Claude 2.1.68 On Ubuntu 22.04.4 LTS Last Key input doesn't appear until another key is pressed,bug|platform:linux|area:tui|stale
30858,2026-03-04T23:03:23Z,[Feature Request] Add flag to skip trust prompt for automation workflows,duplicate
30857,2026-03-04T22:56:43Z,[FEATURE] Auto-generate .claudeignore based on project type,enhancement|user-experience|stale
30856,2026-03-04T22:54:00Z,VSCode extension: File attachment dialog cannot browse all folders,enhancement
30855,2026-03-04T22:50:11Z,Plugin MCP OAuth fails for Slack (mcp.slack.com) + need shared credential deduplication,duplicate
30853,2026-03-04T22:44:58Z,[BUG] Desktop seems to be crashing now during CODE sessions.,bug|platform:macos|area:desktop|stale
30851,2026-03-04T22:41:47Z,"[BUG] Shell snapshot should capture PATH from bash's translated environment, not from the raw Windows environment",bug|has repro|platform:windows|area:bash|stale
30850,2026-03-04T22:39:56Z,[FEATURE] Desktop app has no tree view for CLI sessions,enhancement|area:ui|area:desktop|stale
30849,2026-03-04T22:38:43Z,[FEATURE] Desktop app has no automatic session discovery,duplicate
30848,2026-03-04T22:37:19Z,[BUG] v2.1.68 (updated 2026-03-04)   opens 3 blank VS Code windows when claude is started in the integrated terminal.,bug|platform:windows|area:mcp|area:ide|platform:vscode|regression
30847,2026-03-04T22:36:57Z,[FEATURE] Claude Desktop App - Desktop app doesn't show busy indicator for local/remote-control instances,enhancement|area:ui|area:desktop|stale
30846,2026-03-04T22:26:39Z,[BUG] Worktree session gets passed incorrect branch name,bug|has repro|platform:macos|area:core|stale
30845,2026-03-04T22:20:38Z,[FEATURE] Iterative PR Workflow for feature-dev Plugin,enhancement|area:plugins|stale
30844,2026-03-04T22:20:05Z,[BUG] Issue with Arabic Text Rendering in VS Code (Reversed Text),bug|duplicate|platform:macos|area:a11y|area:ide|platform:vscode|stale
30843,2026-03-04T22:18:44Z,[FEATURE] Dry-Run Mode for feature-dev Plugin,duplicate
30841,2026-03-04T22:03:05Z,[Bug] Local scope plugin installation state persists across projects,duplicate
30840,2026-03-04T22:00:42Z,SIGABRT crash when transitioning to extra usage (v2.1.68),bug|has repro|platform:macos|stale
30839,2026-03-04T21:57:11Z,"VS Code: deny in settings should prevent MCP tools from loading into context, not just block execution",enhancement|area:mcp|platform:vscode|area:permissions|stale
30838,2026-03-04T21:55:16Z,[FEATURE]  Feature Request: Live agent output in separate terminal,enhancement|platform:windows|area:tui|area:agents|stale
30837,2026-03-04T21:52:20Z,[Bug] PermissionRequest hook not fired for agent-teams teammates outside tmux,bug|platform:macos|area:hooks|area:agents
30836,2026-03-04T21:51:59Z,[FEATURE] Add extra usage metric to telemetry,enhancement|area:cost|stale
30835,2026-03-04T21:51:44Z,[BUG] Arabic Text Display Issue: Reversed Letters and Unconnected Characters in VS Code Extension After Versions Beyond 2.1.59,bug|has repro|platform:macos|area:ide|platform:vscode|regression|stale
30834,2026-03-04T21:50:19Z,[BUG] Claude Desktop Helper Plugin Crash (EXC_BREAKPOINT) on Launch,invalid
30833,2026-03-04T21:47:16Z,ExitPlanMode auto-approves plans without waiting for user input,duplicate
30831,2026-03-04T21:17:32Z,temp,invalid
30830,2026-03-04T21:17:02Z,Feature request: Support line range syntax in CLI (@file:L1-L10),duplicate
30829,2026-03-04T21:16:36Z,/color command has no way to reset back to default (gray),bug|has repro|platform:linux|area:tui
30828,2026-03-04T21:09:36Z,"Project memory path sanitizes underscores to hyphens, splitting/clobbering memory",duplicate
30827,2026-03-04T21:04:34Z,[MODEL] Claude repeatedly skips established audit protocols despite explicit CLAUDE.md instructions,duplicate
30826,2026-03-04T20:55:01Z,[FEATURE] Expose cumulative token/cost usage in hook payloads for session budget warnings,enhancement|area:cost|area:hooks
30825,2026-03-04T20:38:29Z,"SessionStart hooks fire twice on /resume, clobbering first invocation's output",duplicate
30824,2026-03-04T20:37:25Z,"UNWARRANTED ""API Error: Rate limit reached"" WARNING",bug|platform:windows|area:api|area:ide
30821,2026-03-04T20:25:46Z,"[BUG] OAuth URL wraps onto two lines in narrow terminals causing ""Unknown scope"" error on headless Linux",duplicate
30820,2026-03-04T20:22:47Z,"[BUG] Remote Control fails with ""Bridge environments are not available for this organization"" on Pro plan (Windows)",bug|duplicate|platform:windows|area:auth|area:cli|stale
30818,2026-03-04T20:19:27Z,[BUG] Chat: Editor Associations setting not respected for markdown file links in chat,bug|platform:macos|area:ide|platform:vscode|stale
30817,2026-03-04T20:15:32Z,[BUG] Prompt suggestions gone,duplicate
30815,2026-03-04T19:58:52Z,"[BUG] Vertex/Bedrock subagents silently downgraded to older models (Sonnet 4.5, Opus 4.1)",bug|api:bedrock|api:vertex|area:model|area:agent
30814,2026-03-04T19:56:17Z,[FEATURE] Show token usage on each prompt,enhancement|area:cost|area:tui
30813,2026-03-04T19:53:00Z,[Bug] Remote control connection failed error,duplicate
30812,2026-03-04T19:48:57Z,[MODEL] Suddenly the Claude Code become very dump to do tasks!,duplicate
30811,2026-03-04T19:44:50Z,ML,invalid
30810,2026-03-04T19:43:21Z,Feature request: .claude-ignore — exclude files/directories from Claude's file access,duplicate
30809,2026-03-04T19:42:09Z,[Bug] /security-review command fails with git merge-base option error,bug|area:skills
30807,2026-03-04T19:41:02Z,High CPU usage when idle (10-90% per instance),bug|has repro|platform:linux|perf:cpu|stale
30805,2026-03-04T19:19:01Z,[BUG] Cowork VM fails to reach API on corporate/institutional network,bug|platform:macos|area:cowork|area:networking|stale
30804,2026-03-04T19:17:12Z,[FEATURE] Unsent draft text is cleared when switching sessions (VS Code Extension),duplicate
30803,2026-03-04T19:15:04Z,[BUG] Claude Code interactive TUI immediately exits in non-git directories,duplicate
30802,2026-03-04T19:13:26Z,"[BUG] `/resume` writes entries to wrong JSONL file — single-process, no concurrency required",bug|has repro|platform:macos|area:core
30801,2026-03-04T19:13:10Z,[FEATURE] Update VS Code extension's session list when changes are written to the project's Claude directory (~/.claude/projects/<key>/),duplicate
30800,2026-03-04T19:10:33Z,[Bug] Excessive permission prompts on file operations,duplicate
30798,2026-03-04T18:55:32Z,Claude Desktop: disclaimer helper blocked by macOS quarantine - local sessions crash with 'Operation not permitted',invalid
30797,2026-03-04T18:43:36Z,[FEATURE] Allow rules for specific agent types / modes,enhancement|area:agents|stale
30796,2026-03-04T18:38:02Z,"[FEATURE] Allow tools/skills to mark output as ""display only"" — suppress model commentary after tool result",enhancement|area:tools|area:skills|stale
30795,2026-03-04T18:34:17Z,[BUG] 2.1.68 Sends effort parameter when using custom model,bug|api:bedrock|platform:macos|area:model
30794,2026-03-04T18:33:54Z,[BUG] Plugin marketplace tilde expansion: literal ~ dirs created in every project directory,bug|has repro|platform:macos|area:plugins|stale
30792,2026-03-04T18:30:22Z,"plugin-dev: friction points - Missing CLI syntax, TTY awareness, /plugin guidance, and version bumping documentation",enhancement|area:docs|area:plugins|stale
30791,2026-03-04T18:28:43Z,[FEATURE] Consistent numbering of yes/no answers,enhancement|area:tui|area:permissions
30789,2026-03-04T18:12:29Z,[FEATURE] messaging sub-agents,enhancement|area:agents
30788,2026-03-04T18:09:58Z,"[BUG] USAGE BUG, opus drains sonnet usage URGENT FIX NEEDED",invalid|stale
30786,2026-03-04T18:05:09Z,[BUG] Bash tool returns empty output for long-running streaming processes (totalBytes stuck at 0),bug|has repro|platform:macos|area:bash|stale
30785,2026-03-04T18:03:19Z,[FEATURE] Add key binding to show full bash output,enhancement|area:tui|stale
30783,2026-03-04T18:00:07Z,Feature request: PostCompact hook + statusline refresh after /compact,enhancement|platform:windows|area:hooks|area:statusline
30782,2026-03-04T17:55:21Z,"[BUG] Cowork: ""Failed to uninstall plugin"" when attempting to uninstall an Organization Plugin",bug|platform:macos|area:cowork|regression|area:plugins
30781,2026-03-04T17:48:12Z,[BUG] Auth conflict warning is a regression — local ANTHROPIC_API_KEY should not conflict with global OAuth login,bug|has repro|platform:windows|area:auth|regression
30780,2026-03-04T17:44:57Z,[Bug] Messages fail to send to team-lead after extended use; restart required,duplicate
30779,2026-03-04T17:42:53Z,[BUG],duplicate
30778,2026-03-04T17:32:58Z,[Bug Report] Unable to process - no issue details provided | API Error,bug|platform:macos|platform:vscode
30777,2026-03-04T17:28:33Z,[BUG] Token count and model/version number missing from status bar,bug|api:bedrock|platform:macos|area:tui|area:statusline|stale
30776,2026-03-04T17:27:44Z,[FEATURE] Right-click context menu to rename sessions in VS Code extension,duplicate
30775,2026-03-04T17:27:08Z,ExitPlanMode response message misleadingly implies plan approval,duplicate
30774,2026-03-04T17:23:21Z,remote-control fails with 'bad option: --sdk-url' on Node 22/25,bug|has repro|platform:macos|area:cli|stale
30773,2026-03-04T17:22:08Z,[Bug] Agent count mismatch between CLI output and UI display,duplicate
30771,2026-03-04T16:54:08Z,Claude Code only recognizes the first folder in a VS Code multi-root workspace,bug|area:ide|platform:vscode
30770,2026-03-04T16:51:50Z,[BUG] PreToolUse hook updatedInput replaces tool input instead of merging,bug|has repro|platform:macos|area:tui|area:bash|stale
30769,2026-03-04T16:50:36Z,[FEATURE] Microsoft Copilot Studio's abbreviation is MCS not CPS,invalid
30768,2026-03-04T16:43:29Z,Credit balance is too low,invalid
30767,2026-03-04T16:42:39Z,Why can't I change the model in Claude to default to opus 4.6? I'm paying for it!,invalid|stale
30766,2026-03-04T16:40:51Z,Claude App: Show notification dot when background task completes,invalid|stale
30765,2026-03-04T16:38:25Z,[BUG] -,invalid
30764,2026-03-04T16:35:59Z,Feature request: CLI command to query usage/quota information,enhancement|area:cli|stale
30762,2026-03-04T16:26:59Z,[BUG] TUI groups thinking blocks and tool calls separately instead of displaying them in chronological interleaved order,bug|has repro|area:tui|stale
30760,2026-03-04T16:23:59Z,Switching to Haiku with effort parameter set causes 400 error,bug|api:bedrock|area:model|stale
30758,2026-03-04T16:21:20Z,[BUG] Bug: Arabic text appears reversed in Claude Code extension input field,bug|stale
30757,2026-03-04T16:20:45Z,Desktop app shows stale PR link after branch switch (polling cache not invalidated),bug|has repro|platform:macos|area:desktop|stale
30756,2026-03-04T16:16:57Z,Remote Control unavailable on Max plan - 'not yet enabled for your account',bug|duplicate|platform:macos|area:auth|stale
30754,2026-03-04T16:09:32Z,[BUG] Agent teams teammates don't inherit ANTHROPIC_* env vars when spawned in tmux panes,bug|has repro|area:agents
30753,2026-03-04T16:06:17Z,terminal-setup fails to detect Windows Terminal,duplicate
30752,2026-03-04T16:06:07Z,Claude misinterprets German date format (day.month) when creating calendar events,bug|area:model|stale
30750,2026-03-04T15:59:39Z,Feedback buttons (Good/Bad/Fine) should be localized for non-English users,enhancement|area:tui|stale
30749,2026-03-04T15:58:08Z,"[BUG] Superpowers plugin fails in CLI/VS Code with ""Unrecognized keys: category, source"" but loads fine in Desktop app.",duplicate
30748,2026-03-04T15:45:39Z,[Feature Request] Improve regex pattern validation for allow/deny rules in settings.json,duplicate
30747,2026-03-04T15:39:26Z,[BUG] Custom fileSuggestion causes MCP resources to appear in @ file picker,duplicate
