number,created_at,title,labels
33455,2026-03-12T02:23:54Z,"[BUG] /usage from the Terminal when invoked from ""Login method: Claude Max Account"" (a subscription plan) says "" /usage is only available for subscription plans. "". I'm on a subscription plan.",bug|platform:macos|area:cost|regression|area:cli|stale
33447,2026-03-12T01:46:39Z,Memory leak: API Response bodies (~181 MB each) accumulate per turn and are never GC'd,stale
33446,2026-03-12T01:46:34Z,[FEATURE]  - Privacy - Email Shown and Organization in Header,enhancement|area:tui
33431,2026-03-12T01:01:00Z,Bug: Spaces in ${CLAUDE_PLUGIN_ROOT} break hook commands,bug|has repro|area:hooks|area:plugins|stale
33421,2026-03-12T00:37:49Z,[BUG] Voice mode: 'No speech detected' — WebSocket blocked by Cloudflare challenge (403),bug|has repro|platform:macos
33415,2026-03-12T00:04:21Z,[BUG] Windows 11 KB5079473 (March 2026) causes consistent heap exhaustion in Claude Code on WSL2,bug|has repro|platform:windows|perf:memory|platform:wsl
33409,2026-03-11T23:50:49Z,hookify plugin: broken Python imports — ModuleNotFoundError on every hook execution,bug|duplicate|platform:linux|area:hooks|area:plugins
33403,2026-03-11T22:58:32Z,[BUG] slash command /btw shown in   tips but returns 'Unknown skill' when feature flag isn't enabled.,bug|duplicate|platform:linux|area:tui|stale
33391,2026-03-11T22:23:51Z,[MODEL] CLAUDE.md rules for destructive operations not reliably followed,bug|area:model|model
33384,2026-03-11T22:09:40Z,"Team-spawned agents: agent frontmatter hooks don't fire, MCP servers not inherited, agent_type missing from hook payloads",bug|duplicate|has repro|platform:linux|area:mcp|area:hooks|area:agents
33383,2026-03-11T22:07:30Z,[Bug] Voice mode not functioning,bug|platform:macos|area:tui|platform:vscode
33379,2026-03-11T21:56:28Z,"[BUG] spinnerVerbs, SpinnerTipsOverride, and spinnerTipsEnabled settings are ignored",bug|platform:windows|area:tui
33373,2026-03-11T21:41:09Z,[FEATURE] Configurable feedback survey frequency and triggers,enhancement|area:tui
33367,2026-03-11T21:14:34Z,[Bug] Scroll position jumps when Claude streams output during upward scrolling,bug|platform:macos|area:tui
33364,2026-03-11T21:09:01Z,Feature request: command to show Pro plan usage percentage and daily/monthly limit,enhancement|area:cost|area:cli|stale
33355,2026-03-11T20:48:04Z,[Bug] Anthropic API Error: Unable to connect to API (ConnectionRefused),bug|platform:macos|needs-info|area:networking|stale
33350,2026-03-11T20:39:31Z,[BUG] v2.1.73 causes terminal freeze with yellow search bar in tmux sessions - memory leak related,bug|has repro|platform:linux|area:tui|perf:memory
33343,2026-03-11T20:18:52Z,PreToolUse hooks and --allowedTools not enforced in headless -p mode,bug|has repro|platform:windows|area:security|area:hooks|area:cli
33340,2026-03-11T20:16:11Z,"[FEATURE] Permission system should evaluate piped commands independently, not as a single string",enhancement|area:bash|area:permissions
33329,2026-03-11T19:46:53Z,Feature request: i18n support for permission prompts and UI messages,enhancement|area:tui|stale
33323,2026-03-11T19:23:28Z,[FEATURE] Task queue for queuing multiple prompts/tasks,duplicate|enhancement|area:tui
33318,2026-03-11T19:14:34Z,[DOCS] Setup and system requirements docs omit Linux glibc compatibility floor clarified by v2.1.73 fix,documentation|platform:linux|area:docs|stale
33314,2026-03-11T19:07:40Z,WebSearch tool description says 'only available in the US' — misleads Claude into not searching for non-US users,bug|area:tools|stale
33310,2026-03-11T18:56:46Z,Expose background task count in statusLine JSON input,enhancement|area:statusline
33309,2026-03-11T18:51:57Z,[Bug] Ralph-loop: Backticks in quoted prompts passed to Bash causing command substitution error,bug|platform:macos|area:bash|area:skills|stale
33306,2026-03-11T18:35:21Z,[Bug] Claude Code ignores configured rules and skips required review steps,bug|platform:macos|area:model
33303,2026-03-11T18:29:58Z,[BUG] claude sometimes wants to use /tmp even though CLAUDE_CODE_TMPDIR is set in the environment,bug|platform:macos|area:sandbox|stale
33291,2026-03-11T17:49:33Z,[BUG] Claude code for VS Code OAuth token expiry not handled gracefully,bug|area:auth|platform:vscode
33288,2026-03-11T17:34:22Z,[BUG] Claude CLI incompatible with FastMCP Streamable HTTP transport - sends GET instead of POST,bug|has repro|area:mcp|stale
33269,2026-03-11T17:04:04Z,OAuth login fails due to Cloudflare challenge race condition — auth login / setup-token broken during elevated CF protection,bug|has repro|platform:macos|area:auth
33253,2026-03-11T16:18:56Z,[BUG] Marketplace plugin updates not detected for npm sourced plugins,bug|has repro|api:bedrock|platform:wsl|area:plugins|stale
33248,2026-03-11T16:04:29Z,[Bug] Agent stuck in infinite loop without reaching root cause analysis,bug|platform:macos|needs-repro
33247,2026-03-11T16:04:05Z,[BUG] Unable to Login,bug|duplicate|platform:macos|area:auth
33242,2026-03-11T15:51:11Z,[BUG] [VSCode Extension] Plan content not visible in panel before accepting plan mode prompt,bug|area:ide|platform:vscode
33239,2026-03-11T15:43:00Z,[BUG] Can't authenticate on individual account - OAuth error,bug|platform:macos|area:auth
33238,2026-03-11T15:36:18Z,"Claude Code OAuth login fails with a timeout error. `auth.anthropic.com` does not resolve via DNS, making it impossible to authenticate.",bug|platform:windows|area:auth
33237,2026-03-11T15:34:51Z,"BUG]  ""Version 2.1.72 breaks AWS Bedrock compatibility with eager_input_streaming parameter",bug|duplicate|platform:windows|api:bedrock|platform:vscode|stale
33232,2026-03-11T15:23:22Z,[BUG] remote-control WebSocket relay keeps reconnecting / commands hang indefinitely on macOS,bug|platform:macos|area:claude-code-web|area:networking
33228,2026-03-11T15:11:32Z,[BUG] API Error 401 - OAuth error,bug|platform:windows|area:auth
33226,2026-03-11T15:06:07Z,OAuth error: Request failed with status code 500,bug|has repro|platform:linux|area:auth|regression
33222,2026-03-11T15:04:09Z,[BUG] Claude vim mode status bar displays when in -- INSERT -- mode but not -- VISUAL -- mode,bug|area:tui|stale
33221,2026-03-11T15:03:58Z,[FEATURE] Make Node.js version configurable in devcontainer,enhancement|area:packaging|stale
33219,2026-03-11T14:55:34Z,[BUG] Claude auth 15s timeout too short--authorization page takes >15s to even load,bug|platform:linux|area:auth
33214,2026-03-11T14:45:50Z,[BUG]  OAuth error: timeout of 15000ms exceeded  can not login it keeps timout even though I tried token too,bug|platform:macos|area:auth
33213,2026-03-11T14:45:25Z,[BUG] OAuth error: timeout of 15000ms exceeded,bug|platform:linux|area:auth
33212,2026-03-11T14:45:14Z,Compact prompt should preserve historical context across multiple compactions,enhancement|area:core
33191,2026-03-11T13:28:38Z,"[FEATURE] Please allow us to default the ""Thinking..."" flavor text to something SIMPLE like ""working...""",enhancement|area:tui|stale
33188,2026-03-11T13:14:11Z,"[Feature Request] Sandbox permission prompts should show the triggering command and reason, not just the target host",enhancement|area:permissions|area:sandbox
33183,2026-03-11T12:48:48Z,"[BUG] Claude Code ran destructive prisma db push against production database, causing complete data loss",bug|platform:windows|area:tools|area:security|platform:vscode|high-priority|data-loss
33182,2026-03-11T12:46:59Z,[Bug] Remote Control disabled by organization policy with no user override option,bug|platform:macos|area:permissions
33181,2026-03-11T12:46:19Z,Expose /rename as a tool so skills/commands can set session names programmatically,duplicate|enhancement|area:cli|area:skills
33177,2026-03-11T12:32:55Z,Diff context text color too dark on dark terminal themes,bug|has repro|platform:macos|area:tui
33172,2026-03-11T12:14:30Z,"[BUG] Official marketplace fails to load due to unsupported ""git-subdir"" source type in semgrep plugin",bug|area:plugins
33170,2026-03-11T11:56:32Z,Voice: Add language configuration for speech-to-text transcription,enhancement|area:tui|platform:wsl
33165,2026-03-11T11:17:40Z,Allow Claude to rename its own session (programmatic session rename API),duplicate|enhancement|area:ide|platform:vscode
33163,2026-03-11T11:06:28Z,[FEATURE] Bring back thinking,enhancement|area:tui
33155,2026-03-11T10:35:19Z,Update notification always shown for winget installations due to npm version check,bug|has repro|platform:windows|area:packaging
33154,2026-03-11T10:30:24Z,[BUG] Cowork forces claude-opus-4-6[1m] (1M context) causing instant rate limit errors on Max plan,bug|platform:macos|area:model|area:cowork
33153,2026-03-11T10:19:47Z,Bundled Bun binary lacks AVX baseline support — crashes on non-AVX CPUs,bug|platform:macos|area:packaging|stale
33148,2026-03-11T09:57:59Z,VS Code Extension: Allow programmatic tab title/description updates,enhancement|area:ide|platform:vscode
33144,2026-03-11T09:39:12Z,[BUG] /init creates CLAUDE.md at git root instead of launch directory when launched from subdirectory,bug|platform:linux|area:cli|stale
33140,2026-03-11T09:30:31Z,VS Code extension can't find sessions on mapped network drives (realpath resolves to UNC),bug|platform:windows|platform:vscode
33129,2026-03-11T08:39:47Z,[BUG] The /btw command is not working,bug|platform:windows|area:tui
33126,2026-03-11T08:25:36Z,"[BUG] In ""Ask before edit"" permission mode, Claude Code executes Edit/Write tool calls without displaying a confirmation prompt to the user. Multiple files were modified across several tool calls with no opportunity to approve or deny.",bug|platform:windows|platform:vscode|area:permissions
33123,2026-03-11T08:12:33Z,Display current git branch in session UI,enhancement|area:tui
33122,2026-03-11T08:12:02Z,[BUG] VS Code Extension OAuth Auth Loop on Windows — Extension Repeatedly Loses Authentication Despite Successful Browser Authorization,bug|has repro|platform:windows|area:auth|platform:vscode
33119,2026-03-11T08:00:08Z,Remote Control not enabled on Max plan account,bug|duplicate|platform:linux|area:auth|area:cli|stale
33106,2026-03-11T06:38:28Z,PreToolUse hook permissionDecision 'deny' not enforced for MCP server tool calls,bug|has repro|platform:linux|area:mcp|area:hooks|stale
33105,2026-03-11T06:34:49Z,[BUG] remote-control does not work with setup-token (needs user:sessions:claude_code scope),bug|has repro|platform:linux|area:auth|stale
33100,2026-03-11T06:23:36Z,"[BUG] Claude Code crashes on Windows Enterprise - EPERM: operation not permitted, uv_spawn 'reg'",bug|has repro|platform:windows|platform:vscode|regression
33097,2026-03-11T06:07:35Z,Model narrates awareness of CLAUDE.md rules while simultaneously violating them,bug|area:model
33095,2026-03-11T05:49:43Z,Surface active Claude Code CLI sessions in the Claude mobile/web app,enhancement|area:tui|stale
33088,2026-03-11T05:17:42Z,[Feature] Graceful context compaction — PreCompact hook data + background compaction option,enhancement|area:core|area:hooks
33085,2026-03-11T05:05:55Z,"Claude ignored explicit conditional merge instruction, used --auto prematurely, deflected blame",bug|has repro|area:model|stale
33081,2026-03-11T04:53:19Z,"Claude Opus 4.6 introduces systematic coding errors when building full-stack projects (wrong API wiring, missing env considerations, type mismatches)",bug|model|stale
33080,2026-03-11T04:50:47Z,"Built-in skills silently introduced by updates conflict with existing custom skills, with no way to disable them",enhancement|area:skills|stale
33079,2026-03-11T04:47:41Z,Shell snapshot generates empty if-body causing bash syntax error on every command,bug|has repro|platform:macos|area:bash|stale
33078,2026-03-11T04:45:01Z,"[Bug] Sandbox blocks cwd-tracking writes on macOS, causing all bash commands to exit with code 1",bug|has repro|platform:macos|area:sandbox
33076,2026-03-11T04:38:44Z,[BUG]  /copy command fails to write to X11 CLIPBOARD on Linux,bug|platform:linux|area:tui
33065,2026-03-11T03:43:30Z,/config dialog immediately dismissed without showing options,bug|has repro|platform:macos|area:tui|stale
33060,2026-03-11T03:15:26Z,Welcome box not shown when launching from home directory,bug|has repro|platform:macos|area:tui|stale
33058,2026-03-11T02:59:50Z,[FEATURE] VSCode: Support adding multiple code selections to chat context incrementally via shortcut,enhancement|area:ide|platform:vscode|stale
33047,2026-03-11T02:43:51Z,"[BUG] VSCode extension repeatedly asks for permission to edit the same file, even if Allow for this session is selected.",bug|has repro|platform:windows|api:vertex|platform:vscode|platform:wsl|area:permissions
33045,2026-03-11T02:42:04Z,"[BUG] Agent tool isolation: ""worktree"" has no effect for team agents — agent runs in main repo",bug|has repro|platform:linux|area:agents|platform:wsl
33044,2026-03-11T02:38:46Z,[BUG] Plan mode unreliable,bug|duplicate|platform:windows|area:core|platform:vscode|stale
33041,2026-03-11T02:16:59Z,Remote Control (/remote-control) disconnects frequently,bug|platform:macos|area:networking
33037,2026-03-11T02:13:01Z,[Bug] Plan Mode constraint bypass allows Edit tool execution without user approval,bug|duplicate|platform:windows|area:core
33029,2026-03-11T01:38:53Z,Feature request: persistent project-level session name,enhancement|area:tui
33027,2026-03-11T01:28:19Z,Scheduled tasks: 'Always allow' option missing from permission prompts,enhancement|area:permissions|area:desktop
33026,2026-03-11T01:19:18Z,[FEATURE] Allow Claude to self-initiate context compaction,enhancement|area:core
33025,2026-03-11T01:14:28Z,[FEATURE] Toggle behavior for voice mode!,enhancement|area:tui|stale
33019,2026-03-11T00:06:15Z,"[Feature Request] Add flag to ignore user-scoped skills, agents, and MCP configs for deterministic project isolation",enhancement|area:cli|area:skills|stale
33009,2026-03-10T23:17:18Z,Add timestamps to tool use output,enhancement|area:tui
33008,2026-03-10T23:14:11Z,Allow per-project MCP connector allow/blocklist that overrides cloud connectors,enhancement|area:mcp|stale
33001,2026-03-10T22:51:20Z,[FEATURE] Support permissions scopes for custom skills.,enhancement|area:skills|area:permissions
33000,2026-03-10T22:43:51Z,/effort slash command shown in status bar but returns 'Unknown skill: effort',bug|has repro|area:tui|area:skills
32996,2026-03-10T22:33:25Z,"Agent Teams (in-process mode): teammates systematically duplicated, causing 2x token usage",bug|has repro|area:cost|area:agents
32990,2026-03-10T21:52:28Z,PreToolUse hooks fail open when script file is missing; session deleted its own hook to bypass constraint,bug|platform:macos|area:security|area:hooks
32985,2026-03-10T21:34:20Z,Allow configuring auto-approval for cd+git compound commands,enhancement|area:permissions
32982,2026-03-10T21:28:05Z,[BUG] Remote Control sessions die after ~20 min idle — server TTL ignores keepalives,bug|has repro|platform:macos|area:networking
32974,2026-03-10T20:51:47Z,[BUG]  `--worktree` fails in non-git repos even when `WorktreeCreate` hook is configured,bug|has repro|area:hooks
32970,2026-03-10T20:40:32Z,[BUG] Command history dispatch matches wrong skill when one skill name is a prefix of another,bug|has repro|platform:vscode|area:skills
32964,2026-03-10T20:24:23Z,"[BUG] Background task output files grow without limit, can fill disk after session crash",bug|has repro|platform:macos|area:agents|stale
32963,2026-03-10T20:20:24Z,"Claude Code degrades severely after ~6 hours: autonomous destructive actions, ignores instructions, corrupts data",bug|has repro|area:core|platform:wsl
32952,2026-03-10T19:38:45Z,Notification hooks for permission_prompt should include tool details,enhancement|area:hooks
32951,2026-03-10T19:33:48Z,[BUG] Local stdio MCP servers not loaded on native Windows,bug|platform:windows|area:mcp
32950,2026-03-10T19:33:07Z,Drag-and-drop and Ctrl+V paste stopped working on Windows 11,bug|platform:windows|area:tui|stale
32946,2026-03-10T19:23:20Z,[FEATURE] Rolling asynchronous compaction,enhancement|memory
32938,2026-03-10T19:10:17Z,Claude deleted 11h of inference output without permission then restarted job,bug|has repro|area:bash|area:permissions|data-loss
32937,2026-03-10T19:09:25Z,[Bug] Auto session title renaming not functioning,bug|platform:macos|area:tui
32936,2026-03-10T19:09:12Z,"[BUG] Cowork Windows: Triple-parallel VM startup race condition causes ""VM is already running"" failure loop",bug|has repro|platform:windows|area:cowork|stale
32934,2026-03-10T19:05:53Z,ExitPlanMode fails when plan mode toggled via Shift+Tab after starting with --dangerously-skip-permissions,bug|has repro|platform:macos|area:tui|area:permissions
32933,2026-03-10T19:05:04Z,[BUG] Permission prompt renders `-n -e` artifact at bottom of terminal in VS Code integrated terminal,bug|has repro|platform:macos|area:tui|platform:vscode
32927,2026-03-10T18:36:15Z,Claude Code lied about capability to avoid accountability,bug|area:model
32913,2026-03-10T17:52:52Z,[FEATURE] Date/Time Injection into prompts,enhancement|area:core
32912,2026-03-10T17:47:29Z,Support multiple LSP servers per language in plugin system,enhancement|platform:macos|area:lsp|area:plugins|stale
32908,2026-03-10T17:38:04Z,[BUG] Numerous dropped/hidden characters in terminal display,bug|has repro|platform:windows|area:tui|platform:vscode|regression
32904,2026-03-10T17:23:45Z,Session-level permission grants are invisible and non-auditable,enhancement|area:security|area:permissions
32903,2026-03-10T17:20:20Z,[BUG] (lsp) skill name validation rejects valid colon-namespaced names,bug|has repro|platform:vscode|area:lsp|area:skills
32891,2026-03-10T16:56:44Z,Edit tool: trailing comments duplicated exponentially across repeated agent edits,bug|has repro|area:tools|area:agents
32887,2026-03-10T16:53:15Z,[BUG] Version 2.1.69 breaks AWS Bedrock compatibility with `eager_input_streaming` error,bug|duplicate|platform:windows|api:bedrock|platform:vscode|regression|stale
32874,2026-03-10T16:08:12Z,[FEATURE] Pin/bookmark messages within a conversation,enhancement|area:tui|stale
32872,2026-03-10T15:49:33Z,feat(code-review): allow per-PR opt-in via label or comment trigger,enhancement|stale
32871,2026-03-10T15:47:09Z,"/clear starts a new session instead of clearing in-place, causing lost input",bug|area:tui|area:cli
32870,2026-03-10T15:45:47Z,[BUG] claude.exe triggers Windows BSOD via Wof.sys during directory listing (NtQueryDirectoryFileEx),bug|has repro|platform:windows|external
32857,2026-03-10T15:04:36Z,[BUG] MacOS: shift + option + left/right arrow no longer moves cursor by 1 word at a time,bug|has repro|platform:macos|area:tui|regression
32843,2026-03-10T14:47:17Z,Auto-load CLAUDE.md from MCP server directories at session start,enhancement|area:mcp
32820,2026-03-10T13:34:04Z,Cursor extension fails with Bedrock: eager_input_streaming extra input not permitted,bug|duplicate|api:bedrock|platform:macos|stale
32819,2026-03-10T13:33:21Z,Remote Control keeps disconnecting unexpectedly,bug|has repro|platform:linux|area:networking|stale
32818,2026-03-10T13:29:12Z,[Bug] Bash allow rule glob pattern fails to match commands with multiline command substitution containing heredocs,bug|has repro|platform:macos|area:permissions
32816,2026-03-10T13:25:03Z,"[BUG] Claude Desktop Code/Cowork mode returns 403 ""Request not allowed"" while CLI and Chat work fine",bug|platform:macos|area:auth|area:cowork|area:desktop
32810,2026-03-10T13:07:34Z,"[BUG] Thinking block content empty in JSONL session files since 2.1.72 (signatures present, text missing)",bug|has repro|platform:windows|area:core|stale
32807,2026-03-10T12:55:26Z,[BUG] compacting clears terminal scrollback,bug|platform:macos|area:tui|stale
32803,2026-03-10T12:47:29Z,"[BUG]  ""claude update"" shows hardcoded/stale version numbers in success message",bug|platform:macos|area:cli|stale
32795,2026-03-10T11:43:54Z,[BUG] Claude code lose track of running subagents,bug|platform:macos|area:core|area:agents
32793,2026-03-10T11:37:49Z,[BUG] `claude install` corrupts project git remote URL to anthropics/claude-plugins-official on macOS,bug|has repro|platform:macos|area:plugins
32791,2026-03-10T11:21:55Z,Image paste (Ctrl+V) stopped working in Windows Terminal,bug|has repro|platform:windows|area:tui
32780,2026-03-10T10:04:06Z,Feature Request: Add PostRewind hook event for plugins,enhancement|area:hooks|area:plugins
32778,2026-03-10T09:55:34Z,[BUG] Claude unable to run any bash commands,bug|platform:macos|area:bash|stale
32775,2026-03-10T09:38:57Z,[BUG] Claude Code systematically ignores rules from memory/CLAUDE.md on every edit/write,bug|duplicate|platform:windows|area:model|platform:vscode|stale
32759,2026-03-10T08:15:21Z,[BUG] Remote Connection / Mobile App,bug|platform:windows|platform:ios|area:cowork|stale
32733,2026-03-10T05:48:54Z,[FEATURE] Secure secrets injection for Claude Code on the web,enhancement|area:security|area:claude-code-web
32726,2026-03-10T05:12:23Z,VSCode extension: add option to prevent panel from stealing focus,enhancement|area:ide|platform:vscode
32712,2026-03-10T04:23:17Z,"[BUG] SessionEnd hook cancelled with ""Request interrupted by user"" on Ctrl+C in Version 2.1.72",bug|platform:macos|area:hooks|regression|platform:aws-bedrock|stale
32708,2026-03-10T03:58:57Z,"streamable-http MCP transport ignored, falls back to SSE",bug|has repro|platform:linux|area:mcp|stale
32699,2026-03-10T03:05:34Z,OTEL telemetry stopped working after auto-update to v2.1.72 with OTEL_LOG_TOOL_DETAILS: 1 and elastic apm 8.*,bug|has repro|platform:linux|area:core|regression
32697,2026-03-10T03:02:56Z,[BUG] Output blocked by content filtering policy,bug|duplicate|external|area:api|stale
32693,2026-03-10T02:44:51Z,"Model inserts hard line breaks in MCP tool parameters, breaking Slack/Gmail draft formatting",bug|platform:macos|area:model|area:mcp
32691,2026-03-10T02:18:30Z,"[BUG] Context compaction triggers too frequently and takes too long, disrupting workflow",bug|platform:macos|area:core|performance|stale
32686,2026-03-10T02:11:47Z,"[BUG] Cowork plugin marketplace empty on Windows 11 Pro, workspace reinstall didn't fix,",bug|duplicate|platform:windows|area:cowork|stale
32682,2026-03-10T02:09:14Z,[DOCS] Agent SDK tool reference missing `ExitWorktree` tool documentation,documentation|area:agent-sdk|area:docs
32680,2026-03-10T02:08:13Z,[DOCS] CLI reference does not document `claude plugins` alias for `claude plugin`,documentation|area:plugins
32673,2026-03-10T02:00:42Z,Bedrock: 1M context (context-1m beta) should auto-enable for capable models,enhancement|api:bedrock
32668,2026-03-10T01:53:22Z,[FEATURE] Support Amazon Bedrock as backend for Claude Desktop / Cowork,invalid
32664,2026-03-10T01:47:17Z,"Remote Control: frequent ""unknown network error"" and session drops when using iOS app",bug|duplicate|platform:macos|platform:ios|area:networking|stale
32659,2026-03-10T01:34:49Z,[Bug] Context amnesia in long sessions — constraints silently dropped as context grows,bug|platform:windows|area:model
32658,2026-03-10T01:34:26Z,[Bug] Claude does not verify file edits applied correctly — blind edit-and-proceed,enhancement|platform:windows|area:tools|area:model
32657,2026-03-10T01:34:13Z,[Bug] Claude ignores non-fatal tool output — warnings and stderr treated as success,bug|platform:windows|area:tools|area:model|stale
32656,2026-03-10T01:33:57Z,[Bug] Claude prioritizes apologetic acknowledgment over actually fixing the reported error,bug|platform:windows|area:model
32650,2026-03-10T01:03:35Z,[Meta] Systematic completion-integrity failures — 16 issues across 6 phases from 100+ sessions of evidence,bug|platform:windows|area:model
32646,2026-03-10T00:32:36Z,[FEATURE] Support for project-level ethical constraint files (evidence that CLAUDE.md works as operational guardrails),enhancement|area:docs
32637,2026-03-09T23:32:09Z,[BUG] Cowork destroys user files when reorganizing iCloud-offloaded documents (cp + rm -rf on 0-byte stubs),bug|has repro|platform:macos|area:cowork|data-loss
32631,2026-03-09T22:45:54Z,"[FEATURE] Conversation Branching — full spec for fork, merge, and tree navigation",enhancement|area:core
32627,2026-03-09T22:39:25Z,Building a Complete AI Development Ecosystem for Claude Code: Persistent Memory + Spec-Driven Development,enhancement|area:mcp|memory|stale
32624,2026-03-09T22:29:46Z,Hook systemMessage display: redundant prefix wastes screen space,enhancement|area:tui|area:hooks
32622,2026-03-09T22:15:55Z,Feature: built-in task queue for headless batch execution,enhancement|area:cli|stale
32619,2026-03-09T22:15:12Z,--plugin-dir does not override installed plugin with same name,bug|has repro|platform:macos|area:plugins|stale
32604,2026-03-09T21:32:32Z,Allow customizing chat:cycleMode permission mode list,enhancement|platform:macos|area:permissions
32598,2026-03-09T21:07:41Z,Feature Request: Automatic agent routing based on task context,enhancement|area:agents|stale
32591,2026-03-09T20:36:03Z,User message lost when slash command fails with 'Unknown skill',bug|has repro|platform:windows|area:tui|area:skills
32590,2026-03-09T20:35:45Z,Give Claude a sense of temporal continuity,enhancement|memory
32577,2026-03-09T19:56:27Z,"Claude ignores explicit file reference, executes wrong file, then fails to verify",bug|platform:windows|area:model
32574,2026-03-09T19:47:22Z,"[BUG] Cowork shows ""Virtualization is not available"" on Windows 11 Pro despite Hyper-V fully enabled and services running**",bug|has repro|platform:windows|area:cowork
32573,2026-03-09T19:40:36Z,[BUG] Claude Code login fails due to phantom unpaid invoice,invalid
32559,2026-03-09T18:26:45Z,[BUG] --dangerously-skip-permissions flag does not suppress permission prompts,bug|duplicate|platform:macos|area:permissions|stale
32554,2026-03-09T17:41:50Z,"Model ignores CLAUDE.md rules, makes unverified claims, reports false success",bug|area:model
32548,2026-03-09T17:29:02Z,Session naming: allow CLAUDE.md or settings to define a session title template,enhancement|area:tui|stale
32544,2026-03-09T17:16:04Z,[BUG] Bug: Extra Usage charged despite available plan capacity + false rate limit errors in Claude Code,bug|platform:linux|area:cost|area:auth
32524,2026-03-09T16:07:27Z,[BUG] MCP tool parameters with type: number are sent as strings to MCP servers,bug|has repro|platform:macos|area:mcp
32523,2026-03-09T16:00:38Z,SECURITY: Claude Code reveals secret keys and credentials in terminal output despite explicit prohibitions,bug|has repro|area:security|area:bash
32520,2026-03-09T15:55:30Z,"[BUG] Permission prompts repeatedly triggered for paths containing spaces (iCloud ""Mobile Documents"")",bug|has repro|platform:macos|area:permissions|stale
32514,2026-03-09T15:35:57Z,[FEATURE] Provide agent identity context to MCP tool calls for sub-agent resource isolation,enhancement|area:mcp|area:agents
32508,2026-03-09T15:00:41Z,"[MODEL] System prompt ""Output efficiency"" section causes action-before-understanding bias, degrading code quality",enhancement|area:core
32503,2026-03-09T14:44:20Z,[BUG] /usage command fails with rate_limit_error when checking usage data,bug|platform:windows|area:cost|area:api
32502,2026-03-09T14:41:12Z,"[FEATURE] Expand LSP tool to support more protocol methods (call hierarchy, rename, code actions, type hierarchy)",enhancement|area:tools|area:lsp
32495,2026-03-09T14:27:06Z,[FEATURE] Expose message timestamps from Claude Code CLI to Claude for elapsed time calculations,enhancement|area:cli
32490,2026-03-09T14:15:22Z,Feature: expose user account info and usage quota in status line JSON,enhancement|area:statusline
32480,2026-03-09T13:31:09Z,Status dialog leaves UI artifacts on screen after dismissal (v2.1.71),bug|has repro|platform:linux|area:tui
32479,2026-03-09T13:22:16Z,[BUG] GitHub Connector connected in Claude Desktop but not recognized by Claude,invalid
32476,2026-03-09T13:15:52Z,Claude Code defaults to rebase+force-push instead of merge when updating branches,bug|area:core
32469,2026-03-09T12:56:24Z,"Support cursor shape changes for vim mode (beam in insert, block in normal)",enhancement|area:tui
32467,2026-03-09T12:53:04Z,"[BUG] Previous TUI output disappears after returning from external editor (Ctrl+G → g), restored by terminal resize",bug|has repro|platform:macos|area:tui
32466,2026-03-09T12:51:00Z,--dangerously-skip-permissions still prompts for confirmation on Bash commands,bug|has repro|platform:macos|area:permissions|stale
32450,2026-03-09T12:12:47Z,Google Drive claude.ai connector not loading in VS Code extension despite being connected in claude.ai,bug|has repro|platform:windows|area:mcp|platform:vscode
32443,2026-03-09T11:51:54Z,[Bug] CLI freezes on text paste input,bug|platform:macos|area:tui
32435,2026-03-09T11:26:40Z,/usage and /stats commands show 'only available for subscription plan' on Max 5 plan,bug|has repro|platform:macos|area:cli|stale
32402,2026-03-09T09:45:53Z,[BUG] Background subagents silently auto-deny permissions (Write tool),bug|platform:windows|area:agents|area:permissions|stale
32393,2026-03-09T08:55:09Z,[BUG] MCP server deduplication ignores env vars and names - suppresses functionally different servers from plugins,bug|has repro|platform:macos|area:mcp|regression|stale
32376,2026-03-09T07:43:10Z,Security: Claude can rewrite its own hooks — Who watches the watchmen?,bug|area:security|area:hooks
32368,2026-03-09T07:06:56Z,Agent Teams: Spawned teammates don't inherit model configuration from team lead,bug|has repro|platform:macos|area:model|area:agents|stale
32365,2026-03-09T06:58:04Z,[BUG] Status line ANSI truecolor renders differently than same colors in host terminal,bug|area:tui|area:statusline|stale
32364,2026-03-09T06:57:50Z,[FEATURE] Support OpenTelemetry (OTel) configuration in Claude Code on the Web (claude.ai/code),enhancement|area:claude-code-web
32362,2026-03-09T06:54:11Z,[Feature Request] Zed IDE integration support,enhancement|area:ide|stale
32356,2026-03-09T06:29:44Z,Feature Request: Filtering Insight Reports by Commit/PR/Date Range,enhancement|area:cli
32311,2026-03-09T03:48:00Z,Use compact output flags for common Bash commands to reduce token consumption,enhancement|area:cost|area:bash
32303,2026-03-09T03:12:57Z,"[BUG] starting my first project, claude tried to access NiceHashQuickMiner",bug|platform:wsl|area:agent
32301,2026-03-09T02:45:06Z,[Bug] Claude never proactively surfaces its own mistakes — requires user to act as quality gate,enhancement|platform:windows|area:model
32300,2026-03-09T02:42:02Z,dangerouslyDisableSandbox: true does not prompt for user confirmation,bug|duplicate|platform:macos|area:security|area:sandbox|stale
32296,2026-03-09T02:27:43Z,[Feature] Completion summaries should distinguish verified facts from inferred claims,enhancement|platform:windows|area:model|stale
32295,2026-03-09T02:27:20Z,[Bug] Claude silently skips documented verification steps instead of asking the user,bug|platform:windows|area:model
